LocationType,Location,Race,TimeFrame,DataFormat,Data
State,Utah,Non-Hispanic Asian alone,2019,Percent,3
State,Utah,Non-Hispanic Black alone,2019,Percent,1
State,Utah,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,1
State,Utah,Non-Hispanic Two or More Race Groups,2019,Percent,2
State,Utah,Non-Hispanic White alone,2019,Percent,80
State,Utah,Total Ages 18 and Over,2019,Percent,100
State,Vermont,Hispanic or Latino,2019,Percent,2
State,Vermont,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,0
State,Vermont,Non-Hispanic Asian alone,2019,Percent,2
State,Vermont,Non-Hispanic Black alone,2019,Percent,1
State,Vermont,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,Vermont,Non-Hispanic Two or More Race Groups,2019,Percent,1
State,Vermont,Non-Hispanic White alone,2019,Percent,93
State,Vermont,Total Ages 18 and Over,2019,Percent,100
State,Virginia,Hispanic or Latino,2019,Percent,9
State,Virginia,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,0
State,Virginia,Non-Hispanic Asian alone,2019,Percent,7
State,Virginia,Non-Hispanic Black alone,2019,Percent,19
State,Virginia,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,Virginia,Non-Hispanic Two or More Race Groups,2019,Percent,2
State,Virginia,Non-Hispanic White alone,2019,Percent,63
State,Virginia,Total Ages 18 and Over,2019,Percent,100
State,South Carolina,Hispanic or Latino,2019,Percent,5
State,South Carolina,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,0
State,South Carolina,Non-Hispanic Asian alone,2019,Percent,2
State,South Carolina,Non-Hispanic Black alone,2019,Percent,26
State,South Carolina,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,South Carolina,Non-Hispanic Two or More Race Groups,2019,Percent,1
State,South Carolina,Non-Hispanic White alone,2019,Percent,66
State,South Carolina,Total Ages 18 and Over,2019,Percent,100
State,South Dakota,Hispanic or Latino,2019,Percent,3
State,South Dakota,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,7
State,South Dakota,Non-Hispanic Asian alone,2019,Percent,2
State,South Dakota,Non-Hispanic Black alone,2019,Percent,2
State,South Dakota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,South Dakota,Non-Hispanic Two or More Race Groups,2019,Percent,1
State,South Dakota,Non-Hispanic White alone,2019,Percent,85
State,South Dakota,Total Ages 18 and Over,2019,Percent,100
State,Tennessee,Hispanic or Latino,2019,Percent,4
State,Tennessee,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,0
State,Tennessee,Non-Hispanic Asian alone,2019,Percent,2
State,Tennessee,Non-Hispanic Black alone,2019,Percent,16
State,Tennessee,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,Tennessee,Non-Hispanic Two or More Race Groups,2019,Percent,1
State,Tennessee,Non-Hispanic White alone,2019,Percent,76
State,Tennessee,Total Ages 18 and Over,2019,Percent,100
State,Texas,Hispanic or Latino,2019,Percent,36
State,Texas,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,0
State,Texas,Non-Hispanic Asian alone,2019,Percent,5
State,Texas,Non-Hispanic Black alone,2019,Percent,12
State,Texas,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,Texas,Non-Hispanic Two or More Race Groups,2019,Percent,1
State,Texas,Non-Hispanic White alone,2019,Percent,45
State,Texas,Total Ages 18 and Over,2019,Percent,100
State,Oklahoma,Hispanic or Latino,2019,Percent,9
State,Oklahoma,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,8
State,Oklahoma,Non-Hispanic Asian alone,2019,Percent,2
State,Oklahoma,Non-Hispanic Black alone,2019,Percent,7
State,Oklahoma,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,Oklahoma,Non-Hispanic Two or More Race Groups,2019,Percent,4
State,Oklahoma,Non-Hispanic White alone,2019,Percent,69
State,Oklahoma,Total Ages 18 and Over,2019,Percent,100
State,Oregon,Hispanic or Latino,2019,Percent,11
State,Oregon,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,1
State,Oregon,Non-Hispanic Asian alone,2019,Percent,5
State,Oregon,Non-Hispanic Black alone,2019,Percent,2
State,Oregon,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,Oregon,Non-Hispanic Two or More Race Groups,2019,Percent,3
State,Oregon,Non-Hispanic White alone,2019,Percent,78
State,Oregon,Total Ages 18 and Over,2019,Percent,100
State,Pennsylvania,Hispanic or Latino,2019,Percent,7
State,Pennsylvania,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,0
State,Pennsylvania,Non-Hispanic Asian alone,2019,Percent,4
State,Pennsylvania,Non-Hispanic Black alone,2019,Percent,10
State,Pennsylvania,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,Pennsylvania,Non-Hispanic Two or More Race Groups,2019,Percent,1
State,Pennsylvania,Non-Hispanic White alone,2019,Percent,78
State,Pennsylvania,Total Ages 18 and Over,2019,Percent,100
State,Rhode Island,Hispanic or Latino,2019,Percent,14
State,Rhode Island,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,0
State,Rhode Island,Non-Hispanic Asian alone,2019,Percent,3
State,Rhode Island,Non-Hispanic Black alone,2019,Percent,6
State,Rhode Island,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,Rhode Island,Non-Hispanic Two or More Race Groups,2019,Percent,2
State,Rhode Island,Non-Hispanic White alone,2019,Percent,75
State,Rhode Island,Total Ages 18 and Over,2019,Percent,100
State,New York,Hispanic or Latino,2019,Percent,18
State,New York,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,0
State,New York,Non-Hispanic Asian alone,2019,Percent,9
State,New York,Non-Hispanic Black alone,2019,Percent,14
State,New York,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,New York,Non-Hispanic Two or More Race Groups,2019,Percent,1
State,New York,Non-Hispanic White alone,2019,Percent,57
State,New York,Total Ages 18 and Over,2019,Percent,100
State,North Carolina,Hispanic or Latino,2019,Percent,8
State,North Carolina,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,1
State,North Carolina,Non-Hispanic Asian alone,2019,Percent,3
State,North Carolina,Non-Hispanic Black alone,2019,Percent,21
State,North Carolina,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,North Carolina,Non-Hispanic Two or More Race Groups,2019,Percent,1
State,North Carolina,Non-Hispanic White alone,2019,Percent,66
State,North Carolina,Total Ages 18 and Over,2019,Percent,100
State,North Dakota,Hispanic or Latino,2019,Percent,3
State,North Dakota,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,4
State,North Dakota,Non-Hispanic Asian alone,2019,Percent,2
State,North Dakota,Non-Hispanic Black alone,2019,Percent,3
State,North Dakota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,North Dakota,Non-Hispanic Two or More Race Groups,2019,Percent,1
State,North Dakota,Non-Hispanic White alone,2019,Percent,86
State,North Dakota,Total Ages 18 and Over,2019,Percent,100
State,Ohio,Hispanic or Latino,2019,Percent,3
State,Ohio,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,0
State,Ohio,Non-Hispanic Asian alone,2019,Percent,2
State,Ohio,Non-Hispanic Black alone,2019,Percent,12
State,Ohio,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,Ohio,Non-Hispanic Two or More Race Groups,2019,Percent,1
State,Ohio,Non-Hispanic White alone,2019,Percent,81
State,Ohio,Total Ages 18 and Over,2019,Percent,100
State,Nevada,Hispanic or Latino,2019,Percent,26
State,Nevada,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,1
State,Nevada,Non-Hispanic Asian alone,2019,Percent,9
State,Nevada,Non-Hispanic Black alone,2019,Percent,9
State,Nevada,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,1
State,Nevada,Non-Hispanic Two or More Race Groups,2019,Percent,3
State,Nevada,Non-Hispanic White alone,2019,Percent,52
State,Nevada,Total Ages 18 and Over,2019,Percent,100
State,New Hampshire,Hispanic or Latino,2019,Percent,3
State,New Hampshire,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,0
State,New Hampshire,Non-Hispanic Asian alone,2019,Percent,3
State,New Hampshire,Non-Hispanic Black alone,2019,Percent,1
State,New Hampshire,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,New Hampshire,Non-Hispanic Two or More Race Groups,2019,Percent,1
State,New Hampshire,Non-Hispanic White alone,2019,Percent,91
State,New Hampshire,Total Ages 18 and Over,2019,Percent,100
State,New Jersey,Hispanic or Latino,2019,Percent,19
State,New Jersey,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,0
State,New Jersey,Non-Hispanic Asian alone,2019,Percent,10
State,New Jersey,Non-Hispanic Black alone,2019,Percent,13
State,New Jersey,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,New Jersey,Non-Hispanic Two or More Race Groups,2019,Percent,1
State,New Jersey,Non-Hispanic White alone,2019,Percent,57
State,New Jersey,Total Ages 18 and Over,2019,Percent,100
State,New Mexico,Hispanic or Latino,2019,Percent,46
State,New Mexico,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,8
State,New Mexico,Non-Hispanic Asian alone,2019,Percent,2
State,New Mexico,Non-Hispanic Black alone,2019,Percent,2
State,New Mexico,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,New Mexico,Non-Hispanic Two or More Race Groups,2019,Percent,1
State,New Mexico,Non-Hispanic White alone,2019,Percent,41
State,New Mexico,Total Ages 18 and Over,2019,Percent,100
State,Mississippi,Hispanic or Latino,2019,Percent,3
State,Mississippi,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,0
State,Mississippi,Non-Hispanic Asian alone,2019,Percent,1
State,Mississippi,Non-Hispanic Black alone,2019,Percent,36
State,Mississippi,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,Mississippi,Non-Hispanic Two or More Race Groups,2019,Percent,1
State,Mississippi,Non-Hispanic White alone,2019,Percent,59
State,Mississippi,Total Ages 18 and Over,2019,Percent,100
State,Missouri,Hispanic or Latino,2019,Percent,4
State,Missouri,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,0
State,Missouri,Non-Hispanic Asian alone,2019,Percent,2
State,Missouri,Non-Hispanic Black alone,2019,Percent,11
State,Missouri,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,Missouri,Non-Hispanic Two or More Race Groups,2019,Percent,1
State,Missouri,Non-Hispanic White alone,2019,Percent,81
State,Missouri,Total Ages 18 and Over,2019,Percent,100
State,Montana,Hispanic or Latino,2019,Percent,3
State,Montana,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,5
State,Montana,Non-Hispanic Asian alone,2019,Percent,1
State,Montana,Non-Hispanic Black alone,2019,Percent,1
State,Montana,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,Montana,Non-Hispanic Two or More Race Groups,2019,Percent,2
State,Montana,Non-Hispanic White alone,2019,Percent,88
State,Montana,Total Ages 18 and Over,2019,Percent,100
State,Nebraska,Hispanic or Latino,2019,Percent,9
State,Nebraska,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,1
State,Nebraska,Non-Hispanic Asian alone,2019,Percent,3
State,Nebraska,Non-Hispanic Black alone,2019,Percent,5
State,Nebraska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,Nebraska,Non-Hispanic Two or More Race Groups,2019,Percent,1
State,Nebraska,Non-Hispanic White alone,2019,Percent,82
State,Nebraska,Total Ages 18 and Over,2019,Percent,100
State,Maine,Hispanic or Latino,2019,Percent,2
State,Maine,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,1
State,Maine,Non-Hispanic Asian alone,2019,Percent,1
State,Maine,Non-Hispanic Black alone,2019,Percent,1
State,Maine,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,Maine,Non-Hispanic Two or More Race Groups,2019,Percent,1
State,Maine,Non-Hispanic White alone,2019,Percent,94
State,Maine,Total Ages 18 and Over,2019,Percent,100
State,Maryland,Hispanic or Latino,2019,Percent,9
State,Maryland,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,0
State,Maryland,Non-Hispanic Asian alone,2019,Percent,7
State,Maryland,Non-Hispanic Black alone,2019,Percent,30
State,Maryland,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,Maryland,Non-Hispanic Two or More Race Groups,2019,Percent,2
State,Maryland,Non-Hispanic White alone,2019,Percent,53
State,Maryland,Total Ages 18 and Over,2019,Percent,100
State,Massachusetts,Hispanic or Latino,2019,Percent,11
State,Massachusetts,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,0
State,Massachusetts,Non-Hispanic Asian alone,2019,Percent,7
State,Massachusetts,Non-Hispanic Black alone,2019,Percent,7
State,Massachusetts,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,Massachusetts,Non-Hispanic Two or More Race Groups,2019,Percent,1
State,Massachusetts,Non-Hispanic White alone,2019,Percent,74
State,Massachusetts,Total Ages 18 and Over,2019,Percent,100
State,Michigan,Hispanic or Latino,2019,Percent,4
State,Michigan,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,1
State,Michigan,Non-Hispanic Asian alone,2019,Percent,3
State,Michigan,Non-Hispanic Black alone,2019,Percent,13
State,Michigan,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,Michigan,Non-Hispanic Two or More Race Groups,2019,Percent,2
State,Michigan,Non-Hispanic White alone,2019,Percent,77
State,Michigan,Total Ages 18 and Over,2019,Percent,100
State,Minnesota,Hispanic or Latino,2019,Percent,5
State,Minnesota,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,1
State,Minnesota,Non-Hispanic Asian alone,2019,Percent,5
State,Minnesota,Non-Hispanic Black alone,2019,Percent,6
State,Minnesota,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,Minnesota,Non-Hispanic Two or More Race Groups,2019,Percent,1
State,Minnesota,Non-Hispanic White alone,2019,Percent,82
State,Minnesota,Total Ages 18 and Over,2019,Percent,100
State,Iowa,Hispanic or Latino,2019,Percent,5
State,Iowa,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,0
State,Iowa,Non-Hispanic Asian alone,2019,Percent,3
State,Iowa,Non-Hispanic Black alone,2019,Percent,3
State,Iowa,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,Iowa,Non-Hispanic Two or More Race Groups,2019,Percent,1
State,Iowa,Non-Hispanic White alone,2019,Percent,87
State,Iowa,Total Ages 18 and Over,2019,Percent,100
State,Kansas,Hispanic or Latino,2019,Percent,10
State,Kansas,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,1
State,Kansas,Non-Hispanic Asian alone,2019,Percent,3
State,Kansas,Non-Hispanic Black alone,2019,Percent,6
State,Kansas,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,Kansas,Non-Hispanic Two or More Race Groups,2019,Percent,2
State,Kansas,Non-Hispanic White alone,2019,Percent,78
State,Kansas,Total Ages 18 and Over,2019,Percent,100
State,Kentucky,Hispanic or Latino,2019,Percent,3
State,Kentucky,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,0
State,Kentucky,Non-Hispanic Asian alone,2019,Percent,2
State,Kentucky,Non-Hispanic Black alone,2019,Percent,8
State,Kentucky,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,Kentucky,Non-Hispanic Two or More Race Groups,2019,Percent,1
State,Kentucky,Non-Hispanic White alone,2019,Percent,86
State,Kentucky,Total Ages 18 and Over,2019,Percent,100
State,Louisiana,Hispanic or Latino,2019,Percent,5
State,Louisiana,Non-Hispanic American Indian and Alaskan Native alone,2019,Percent,1
State,Louisiana,Non-Hispanic Asian alone,2019,Percent,2
State,Louisiana,Non-Hispanic Black alone,2019,Percent,31
State,Louisiana,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2019,Percent,0
State,Louisiana,Non-Hispanic Two or More Race Groups,2019,Percent,1
